id,price_id,min_quantity,max_quantity,tier_price,created_at,updated_at
,70,11000,49999,0.2774,"2026-04-09 20:05:00",
,70,50000,99999,0.2706,"2026-04-09 20:05:00",
,70,100000,200000,0.2568,"2026-04-09 20:05:00",
,71,1000,10999,0.2739,"2026-04-09 20:05:00",
,71,11000,49999,0.2667,"2026-04-09 20:05:00",
,71,50000,99999,0.2595,"2026-04-09 20:05:00",
,71,100000,200000,0.2450,"2026-04-09 20:05:00",
,72,1000,10999,0.1445,"2026-04-09 20:05:00",
,72,11000,49999,0.1411,"2026-04-09 20:05:00",
,72,50000,99999,0.1377,"2026-04-09 20:05:00",
,72,100000,200000,0.1308,"2026-04-09 20:05:00",
,73,1000,10999,0.1725,"2026-04-09 20:05:00",
,73,11000,49999,0.1689,"2026-04-09 20:05:00",
,73,50000,99999,0.1653,"2026-04-09 20:05:00",
,73,100000,200000,0.1582,"2026-04-09 20:05:00",
,74,1000,10999,0.1583,"2026-04-09 20:05:00",
,74,11000,49999,0.1549,"2026-04-09 20:05:00",
,74,50000,99999,0.1514,"2026-04-09 20:05:00",
,74,100000,200000,0.1445,"2026-04-09 20:05:00",
,75,1000,10999,0.1377,"2026-04-09 20:05:00",
,75,11000,49999,0.1308,"2026-04-09 20:05:00",
,75,50000,99999,0.1239,"2026-04-09 20:05:00",
,75,100000,200000,0.1101,"2026-04-09 20:05:00",
,76,1000,10999,0.2706,"2026-04-09 20:05:00",
,76,11000,49999,0.2637,"2026-04-09 20:05:00",
,76,50000,99999,0.2568,"2026-04-09 20:05:00",
,76,100000,200000,0.2430,"2026-04-09 20:05:00",
,77,1000,10999,0.2706,"2026-04-09 20:05:00",
,77,11000,49999,0.2637,"2026-04-09 20:05:00",
,77,50000,99999,0.2568,"2026-04-09 20:05:00",
,77,100000,200000,0.2430,"2026-04-09 20:05:00",
,78,1000,10999,0.2706,"2026-04-09 20:05:00",
,78,11000,49999,0.2637,"2026-04-09 20:05:00",
,78,50000,99999,0.2568,"2026-04-09 20:05:00",
,78,100000,200000,0.2430,"2026-04-09 20:05:00",
,79,1000,10999,0.2843,"2026-04-09 20:05:00",
,79,11000,49999,0.2774,"2026-04-09 20:05:00",
,79,50000,99999,0.2706,"2026-04-09 20:05:00",
,79,100000,200000,0.2568,"2026-04-09 20:05:00",
,80,1000,10999,0.2727,"2026-04-09 20:05:00",
,80,11000,49999,0.2658,"2026-04-09 20:05:00",
,80,50000,99999,0.2590,"2026-04-09 20:05:00",
,80,100000,200000,0.2452,"2026-04-09 20:05:00",
,81,1000,10999,0.2727,"2026-04-09 20:05:00",
,81,11000,49999,0.2658,"2026-04-09 20:05:00",
,81,50000,99999,0.2590,"2026-04-09 20:05:00",
,81,100000,200000,0.2452,"2026-04-09 20:05:00",
,82,1000,10999,0.2727,"2026-04-09 20:05:00",
,82,11000,49999,0.2658,"2026-04-09 20:05:00",
,82,50000,99999,0.2590,"2026-04-09 20:05:00",
,82,100000,200000,0.2452,"2026-04-09 20:05:00",
,83,1000,10999,0.2727,"2026-04-09 20:05:00",
,83,11000,49999,0.2658,"2026-04-09 20:05:00",
,83,50000,99999,0.2590,"2026-04-09 20:05:00",
,83,100000,200000,0.2452,"2026-04-09 20:05:00",
,84,1000,10999,0.2727,"2026-04-09 20:05:00",
,84,11000,49999,0.2658,"2026-04-09 20:05:00",
,84,50000,99999,0.2590,"2026-04-09 20:05:00",
,84,100000,200000,0.2452,"2026-04-09 20:05:00",
,85,1000,10999,0.2727,"2026-04-09 20:05:00",
,85,11000,49999,0.2658,"2026-04-09 20:05:00",
,85,50000,99999,0.2590,"2026-04-09 20:05:00",
,85,100000,200000,0.2452,"2026-04-09 20:05:00",
,86,1000,10999,0.2734,"2026-04-09 20:05:00",
,86,11000,49999,0.2661,"2026-04-09 20:05:00",
,86,50000,99999,0.2589,"2026-04-09 20:05:00",
,86,100000,200000,0.2444,"2026-04-09 20:05:00",
,87,1000,10999,0.2727,"2026-04-09 20:05:00",
,87,11000,49999,0.2658,"2026-04-09 20:05:00",
,87,50000,99999,0.2590,"2026-04-09 20:05:00",
,87,100000,200000,0.2452,"2026-04-09 20:05:00",
,88,1000,10999,0.3032,"2026-04-09 20:05:00",
,88,11000,49999,0.2963,"2026-04-09 20:05:00",
,88,50000,99999,0.2894,"2026-04-09 20:05:00",
,88,100000,200000,0.2756,"2026-04-09 20:05:00",
,89,1000,10999,0.3032,"2026-04-09 20:05:00",
,89,11000,49999,0.2963,"2026-04-09 20:05:00",
,89,50000,99999,0.2894,"2026-04-09 20:05:00",
,89,100000,200000,0.2756,"2026-04-09 20:05:00",
,90,1000,10999,0.1821,"2026-04-09 20:05:00",
,90,11000,49999,0.1751,"2026-04-09 20:05:00",
,90,50000,99999,0.1681,"2026-04-09 20:05:00",
,90,100000,200000,0.1541,"2026-04-09 20:05:00",
,91,1000,10999,0.1509,"2026-04-09 20:05:00",
,91,11000,49999,0.1498,"2026-04-09 20:05:00",
,91,50000,99999,0.1487,"2026-04-09 20:05:00",
,91,100000,200000,0.1459,"2026-04-09 20:05:00",
,92,1000,10999,0.1413,"2026-04-09 20:05:00",
,92,11000,49999,0.1370,"2026-04-09 20:05:00",
,92,50000,99999,0.1327,"2026-04-09 20:05:00",
,92,100000,200000,0.1298,"2026-04-09 20:05:00",
,95,1000,10999,0.1739,"2026-04-09 20:05:00",
,95,11000,49999,0.1667,"2026-04-09 20:05:00",
,95,50000,99999,0.1595,"2026-04-09 20:05:00",
,95,100000,200000,0.1452,"2026-04-09 20:05:00",
,96,1000,10999,0.1509,"2026-04-09 20:05:00",
,96,11000,49999,0.1498,"2026-04-09 20:05:00",
,96,50000,99999,0.1487,"2026-04-09 20:05:00",
,96,100000,200000,0.1459,"2026-04-09 20:05:00",
,97,1000,10999,0.1742,"2026-04-09 20:05:00",
,97,11000,49999,0.1694,"2026-04-09 20:05:00",
,97,50000,99999,0.1647,"2026-04-09 20:05:00",
,97,100000,200000,0.1579,"2026-04-09 20:05:00",
,98,1000,10999,0.2438,"2026-04-09 20:05:00",
,98,11000,49999,0.2369,"2026-04-09 20:05:00",
,98,50000,99999,0.2301,"2026-04-09 20:05:00",
,98,100000,200000,0.2163,"2026-04-09 20:05:00",
,99,1000,10999,0.2589,"2026-04-09 20:05:00",
,99,11000,49999,0.2513,"2026-04-09 20:05:00",
,99,50000,99999,0.2437,"2026-04-09 20:05:00",
,99,100000,200000,0.2375,"2026-04-09 20:05:00",
,100,1000,10999,0.2583,"2026-04-09 20:05:00",
,100,11000,49999,0.2507,"2026-04-09 20:05:00",
